user_id,title,content_type,genre,platform,device,watch_date,watch_hour,watch_day,watch_month,duration_minutes,completed,user_rating,ai_match_score,country,language,age_group,subscription_tier,is_binge,was_recommended,trailer_watched,added_to_watchlist,shared_content,release_year,imdb_score
USR3958,Breaking Bad,Anime,Fantasy,Apple TV+,Mobile,2024-07-30,2,Tuesday,July,23,True,5,86.4,India,English,35-44,Basic,True,True,True,True,True,2020,7.2
USR5001,Inception,Movie,Horror,Apple TV+,Tablet,2024-10-05,20,Saturday,October,168,True,4,90.5,Brazil,English,25-34,Free,True,True,False,False,True,2019,6.3
USR2871,Oppenheimer,Movie,Horror,Netflix,Mobile,2024-09-23,19,Monday,September,187,True,5,86.8,UK,English,25-34,Basic,False,True,True,False,False,2024,6.6
USR6508,Money Heist,Series,Thriller,Netflix,Smart TV,2024-07-14,20,Sunday,July,56,True,4,82.6,Japan,Japanese,35-44,Basic,False,True,True,False,False,2018,7.4
USR7247,WandaVision,Series,Crime,HBO Max,Smart TV,2024-02-25,20,Sunday,February,58,True,4,94.9,Germany,German,18-24,Free,False,False,True,True,False,2020,7.1
USR5333,Severance,Series,Romance,Amazon Prime,Laptop,2024-10-19,12,Saturday,October,29,True,4,88.0,UK,English,13-17,Free,True,True,False,False,False,2018,5.2
USR3406,One Piece,Documentary,Action,HBO Max,Mobile,2024-05-21,6,Tuesday,May,108,True,4,84.3,Australia,English,35-44,Basic,True,True,True,False,False,2023,9.1
USR9372,Dune Part Two,Short Film,Thriller,Apple TV+,Tablet,2024-05-12,2,Sunday,May,13,True,4,82.7,USA,English,25-34,Premium,True,True,False,True,False,2024,7.1
USR1418,Blue Eye Samurai,Movie,Comedy,Disney+,Mobile,2024-07-03,12,Wednesday,July,86,True,3,96.0,Canada,Spanish,25-34,Premium,True,True,True,True,False,2018,6.9
USR7849,Parasite,Anime,Drama,HBO Max,Smart TV,2024-12-02,23,Monday,December,38,True,3,99.0,Germany,French,25-34,Free,True,True,True,True,False,2020,8.4
USR6929,Poor Things,Movie,Anime,HBO Max,Smart TV,2024-05-04,20,Saturday,May,188,True,5,76.5,USA,Hindi,45-54,Standard,False,True,True,False,False,2019,9.9
USR3431,Your Name,Movie,Fantasy,Disney+,Laptop,2024-10-02,3,Wednesday,October,105,True,4,73.8,UK,French,18-24,Basic,True,True,True,False,False,2021,6.0
USR7591,Se7en,Movie,Thriller,Amazon Prime,Laptop,2024-02-21,22,Wednesday,February,174,True,5,89.3,Canada,Korean,18-24,Premium,False,True,False,False,True,2023,7.2
USR9345,Poor Things,Short Film,Fantasy,Disney+,Laptop,2024-06-30,20,Sunday,June,15,True,5,72.6,India,English,35-44,Standard,True,True,True,False,False,2024,7.9
USR3923,Shogun 2024,Movie,Comedy,Netflix,Mobile,2024-02-19,12,Monday,February,148,False,5,75.6,India,German,45-54,Standard,True,True,False,True,False,2019,7.0
USR3310,Blue Eye Samurai,Movie,Comedy,Netflix,Smart TV,2024-03-01,22,Friday,March,102,True,4,90.8,India,French,35-44,Free,False,False,False,False,True,2024,6.9
USR2965,The Mandalorian,Series,Drama,HBO Max,Mobile,2024-01-14,19,Sunday,January,29,True,4,81.1,Brazil,Hindi,18-24,Free,True,True,False,False,False,2019,7.4
USR2645,Zodiac,Movie,Action,Netflix,Laptop,2024-02-08,22,Thursday,February,155,False,5,71.2,Japan,English,45-54,Standard,False,True,False,True,True,2021,7.0
USR4509,Dark S3,Anime,Sci-Fi,Netflix,Tablet,2024-04-22,22,Monday,April,24,True,3,84.3,UK,Hindi,35-44,Standard,True,True,False,False,False,2020,6.3
USR8880,Breaking Bad,Series,Crime,Apple TV+,Tablet,2024-09-04,14,Wednesday,September,62,True,4,93.4,India,English,45-54,Premium,True,False,True,False,True,2021,6.0
USR5766,Stranger Things,Anime,Drama,Amazon Prime,Smart TV,2024-06-12,14,Wednesday,June,41,True,5,96.3,UK,French,35-44,Free,False,True,True,False,False,2021,5.8
USR2807,One Piece,Short Film,Sci-Fi,Disney+,Smart TV,2024-05-13,21,Monday,May,28,True,4,87.9,Canada,English,25-34,Premium,True,True,False,True,False,2024,6.3
USR7125,Game of Thrones,Movie,Thriller,Netflix,Mobile,2024-10-10,12,Thursday,October,133,True,4,99.0,USA,Japanese,18-24,Free,False,False,False,False,False,2018,7.0
USR5423,Poor Things,Movie,Thriller,Disney+,Laptop,2024-03-21,19,Thursday,March,171,True,5,98.0,India,Hindi,35-44,Standard,True,False,False,False,True,2022,7.6
USR8723,Mindhunter,Movie,Romance,Netflix,Smart TV,2024-07-19,3,Friday,July,126,True,4,83.3,USA,English,55+,Standard,True,False,False,True,True,2021,7.2
USR6089,Game of Thrones,Short Film,Anime,Disney+,Mobile,2024-07-20,13,Saturday,July,24,True,5,83.4,India,Japanese,18-24,Standard,True,False,False,True,False,2024,7.1
USR7660,Dark S3,Series,Documentary,Apple TV+,Smart TV,2024-08-30,1,Friday,August,31,True,5,76.8,USA,English,25-34,Standard,True,False,True,False,False,2022,7.2
USR1639,Peaky Blinders,Short Film,Comedy,Netflix,Smart TV,2024-02-11,15,Sunday,February,16,True,3,94.7,UK,Japanese,25-34,Free,False,True,True,True,False,2023,7.3
USR8583,The Last of Us,Movie,Drama,Apple TV+,Mobile,2024-12-12,16,Thursday,December,170,True,5,88.3,France,German,35-44,Premium,True,True,False,True,False,2019,8.0
USR2093,Chernobyl,Movie,Mystery,Netflix,Smart TV,2024-08-28,18,Wednesday,August,90,True,4,81.6,Canada,French,25-34,Free,True,True,False,False,False,2020,5.9
USR2676,3 Body Problem,Anime,Crime,Disney+,Laptop,2024-11-15,11,Friday,November,28,True,3,88.1,Japan,Japanese,35-44,Basic,False,True,True,False,False,2023,8.6
USR1855,3 Body Problem,Movie,Thriller,Netflix,Smart TV,2024-08-30,21,Friday,August,196,True,3,95.0,UK,Hindi,35-44,Basic,True,True,False,False,False,2021,6.5
USR8235,Black Mirror,Movie,Action,Amazon Prime,Tablet,2024-06-30,19,Sunday,June,146,True,5,95.9,Australia,English,18-24,Premium,False,True,False,False,False,2020,4.9
USR4193,Dark S3,Movie,Action,HBO Max,Desktop,2024-08-05,9,Monday,August,77,True,5,81.3,Canada,English,45-54,Premium,True,True,True,False,False,2021,7.7
USR9033,Severance,Short Film,Horror,Netflix,Smart TV,2024-01-23,23,Tuesday,January,25,True,5,83.2,UK,French,35-44,Premium,True,True,False,True,False,2024,7.1
USR1273,Game of Thrones,Movie,Documentary,Netflix,Mobile,2024-03-08,23,Friday,March,146,True,5,83.3,Japan,French,25-34,Standard,False,True,False,False,False,2021,6.3
USR9281,Narcos,Documentary,Romance,Netflix,Tablet,2024-08-01,1,Thursday,August,101,True,2,72.1,India,Korean,45-54,Free,True,True,True,False,False,2022,7.2
USR7136,WandaVision,Movie,Fantasy,Netflix,Smart TV,2024-08-25,20,Sunday,August,118,True,1,80.4,India,Korean,18-24,Premium,False,False,True,False,True,2018,8.6
USR8202,Money Heist,Anime,Sci-Fi,Netflix,Smart TV,2024-07-13,23,Saturday,July,27,True,5,85.8,India,Hindi,25-34,Premium,True,False,False,True,False,2022,7.9
USR5406,Poor Things,Movie,Action,HBO Max,Mobile,2024-07-16,19,Tuesday,July,162,True,4,77.6,UK,English,18-24,Basic,False,True,False,False,False,2020,5.9
USR2641,Severance,Series,Romance,HBO Max,Smart TV,2024-07-09,14,Tuesday,July,32,True,5,91.0,France,English,25-34,Basic,True,False,True,False,False,2021,7.8
USR9306,Blue Eye Samurai,Documentary,Sci-Fi,Amazon Prime,Smart TV,2024-08-30,20,Friday,August,74,True,5,82.1,UK,Spanish,55+,Standard,True,True,False,False,False,2022,6.4
USR3708,WandaVision,Short Film,Action,Netflix,Laptop,2024-04-11,20,Thursday,April,14,True,3,85.6,India,English,45-54,Basic,True,True,True,True,False,2023,6.8
USR4977,Blue Eye Samurai,Documentary,Drama,Amazon Prime,Smart TV,2024-10-11,19,Friday,October,105,True,5,73.0,USA,English,55+,Basic,True,True,False,False,False,2022,7.5
USR7523,Dune Part Two,Movie,Romance,HBO Max,Smart TV,2024-02-06,13,Tuesday,February,167,True,4,88.8,Australia,English,18-24,Basic,True,True,False,False,False,2021,6.7
USR2661,The Social Network,Documentary,Thriller,HBO Max,Mobile,2024-12-11,20,Wednesday,December,104,True,5,91.3,Brazil,Spanish,13-17,Basic,False,True,True,False,False,2021,8.6
USR9765,The Wire,Documentary,Drama,Netflix,Laptop,2024-08-04,20,Sunday,August,92,True,4,73.5,India,English,25-34,Premium,False,True,True,False,False,2020,6.0
USR7050,Money Heist,Series,Romance,Apple TV+,Mobile,2024-04-11,13,Thursday,April,51,True,5,82.8,UK,Korean,35-44,Free,True,True,True,False,False,2018,7.3
USR5500,Chernobyl,Movie,Horror,Amazon Prime,Mobile,2024-11-01,18,Friday,November,112,True,3,89.5,South Korea,Korean,18-24,Premium,False,False,False,False,True,2020,8.4
USR5208,The Social Network,Movie,Mystery,Disney+,Tablet,2024-01-20,14,Saturday,January,152,False,2,68.5,Germany,English,45-54,Premium,False,True,False,False,False,2024,9.3
USR7531,Severance,Anime,Thriller,Disney+,Smart TV,2024-05-04,11,Saturday,May,27,True,5,90.9,Australia,English,25-34,Free,True,True,True,False,False,2020,6.9
USR7374,Loki,Movie,Thriller,Amazon Prime,Smart TV,2024-02-19,18,Monday,February,182,True,5,82.0,France,English,25-34,Basic,True,True,False,True,False,2023,8.9
USR5981,Breaking Bad,Movie,Thriller,Apple TV+,Desktop,2024-07-18,20,Thursday,July,128,True,4,78.0,Germany,Hindi,25-34,Basic,False,True,False,False,False,2024,6.2
USR2812,Your Name,Series,Comedy,Netflix,Desktop,2024-05-25,14,Saturday,May,28,True,5,92.4,USA,French,35-44,Premium,False,True,True,True,False,2020,8.3
USR9107,WandaVision,Documentary,Romance,Disney+,Laptop,2024-06-12,14,Wednesday,June,113,True,4,77.4,USA,German,18-24,Premium,True,True,False,False,False,2023,6.0
USR7697,Oppenheimer,Series,Romance,HBO Max,Mobile,2024-02-20,16,Tuesday,February,61,False,3,77.7,USA,English,25-34,Standard,True,True,False,False,False,2022,6.0
USR1506,The Last of Us,Documentary,Documentary,Netflix,Mobile,2024-09-18,12,Wednesday,September,70,True,5,88.5,Canada,Hindi,35-44,Standard,True,True,True,False,False,2024,6.7
USR7313,Dune Part Two,Documentary,Fantasy,Netflix,Laptop,2024-06-18,21,Tuesday,June,97,True,5,97.0,Germany,German,45-54,Standard,False,True,False,False,False,2024,8.0
USR3391,Money Heist,Movie,Comedy,Apple TV+,Laptop,2024-01-31,14,Wednesday,January,187,False,4,76.7,Germany,Japanese,45-54,Standard,True,True,True,True,False,2020,8.5
USR5225,Your Name,Movie,Horror,Amazon Prime,Laptop,2024-02-19,12,Monday,February,188,True,4,85.2,USA,English,18-24,Standard,True,False,False,False,False,2023,5.3
USR4734,Oppenheimer,Series,Drama,Disney+,Laptop,2024-03-22,12,Friday,March,60,True,3,93.2,Brazil,Japanese,18-24,Free,True,True,False,False,False,2019,8.8
USR7223,Dark S3,Series,Action,Amazon Prime,Mobile,2024-06-25,16,Tuesday,June,55,True,5,71.8,Australia,English,18-24,Basic,True,True,False,True,False,2021,8.9
USR2619,Game of Thrones,Series,Romance,Netflix,Laptop,2024-08-23,13,Friday,August,34,False,5,90.9,UK,English,55+,Premium,True,True,False,False,False,2019,5.4
USR4113,Dune Part Two,Documentary,Sci-Fi,HBO Max,Tablet,2024-05-11,17,Saturday,May,79,False,3,86.7,Brazil,English,25-34,Basic,True,False,True,True,False,2018,8.9
USR8041,Planet Earth III,Documentary,Thriller,Amazon Prime,Mobile,2024-06-12,12,Wednesday,June,107,False,4,81.4,Australia,Hindi,35-44,Standard,False,False,False,True,False,2020,7.3
USR6059,Fullmetal Alchemist,Series,Drama,Amazon Prime,Smart TV,2024-09-09,11,Monday,September,43,True,4,81.2,UK,Portuguese,55+,Standard,True,False,True,True,True,2021,6.5
USR6243,Inception,Movie,Fantasy,Amazon Prime,Laptop,2024-12-10,10,Tuesday,December,134,True,5,80.1,UK,Korean,55+,Basic,False,True,True,False,True,2019,7.0
USR5974,The Wire,Anime,Drama,Amazon Prime,Mobile,2024-11-08,22,Friday,November,29,True,5,78.1,India,English,25-34,Standard,True,True,True,False,False,2021,6.6
USR7119,Oppenheimer,Short Film,Drama,Apple TV+,Desktop,2024-01-29,19,Monday,January,16,True,5,85.2,USA,Spanish,25-34,Standard,True,True,False,False,True,2019,7.0
USR7144,Succession,Movie,Comedy,Disney+,Mobile,2024-03-23,11,Saturday,March,199,True,5,87.4,India,Japanese,25-34,Basic,False,True,True,False,False,2024,7.1
USR9700,Breaking Bad,Documentary,Documentary,Disney+,Mobile,2024-07-30,20,Tuesday,July,114,False,4,77.0,Australia,English,35-44,Premium,False,False,False,False,False,2023,6.8
USR8001,Ozark,Movie,Comedy,Amazon Prime,Smart TV,2024-04-19,7,Friday,April,80,True,4,79.5,Japan,Spanish,45-54,Free,False,True,False,False,False,2024,5.7
USR2437,Your Name,Documentary,Comedy,Disney+,Laptop,2024-06-16,17,Sunday,June,59,True,5,84.0,France,Japanese,55+,Premium,False,True,True,False,False,2023,5.8
USR5813,Dark S3,Anime,Thriller,Disney+,Smart TV,2024-03-18,22,Monday,March,35,True,5,72.9,Canada,Hindi,13-17,Basic,True,False,False,False,False,2023,6.9
USR1429,Parasite,Movie,Documentary,HBO Max,Tablet,2024-12-06,10,Friday,December,112,True,3,82.7,Canada,French,35-44,Standard,False,True,True,True,False,2020,5.8
USR1416,The Mandalorian,Series,Drama,HBO Max,Smart TV,2024-03-24,5,Sunday,March,50,True,5,82.3,Brazil,French,18-24,Free,True,True,False,False,True,2019,7.7
USR2487,Interstellar,Short Film,Horror,Netflix,Laptop,2024-09-16,14,Monday,September,20,True,4,91.7,USA,English,18-24,Standard,True,False,True,False,False,2020,8.1
USR6296,The Bear,Series,Documentary,Netflix,Desktop,2024-02-03,0,Saturday,February,52,True,4,94.9,India,English,25-34,Free,True,True,False,True,False,2024,8.0
USR3660,Oppenheimer,Movie,Romance,Apple TV+,Mobile,2024-12-04,13,Wednesday,December,121,True,3,89.4,UK,English,35-44,Premium,True,True,False,True,False,2018,8.4
USR2841,Loki,Short Film,Thriller,Amazon Prime,Mobile,2024-03-14,3,Thursday,March,17,True,1,80.4,UK,Hindi,45-54,Standard,False,False,True,False,False,2020,7.1
USR3336,Wednesday,Movie,Action,HBO Max,Laptop,2024-03-06,6,Wednesday,March,125,True,5,92.7,Australia,Korean,35-44,Basic,False,True,True,False,False,2023,7.9
USR1560,Mindhunter,Anime,Action,Disney+,Tablet,2024-08-24,8,Saturday,August,43,True,4,85.3,Canada,Spanish,55+,Free,False,False,True,False,True,2021,6.6
USR5576,The Social Network,Documentary,Sci-Fi,Apple TV+,Desktop,2024-09-04,17,Wednesday,September,78,False,4,64.2,Germany,German,25-34,Premium,True,False,False,False,False,2023,9.1
USR5844,3 Body Problem,Anime,Sci-Fi,Apple TV+,Mobile,2024-06-24,21,Monday,June,36,True,3,94.9,Brazil,English,25-34,Premium,True,False,False,False,False,2022,7.4
USR6941,Parasite,Movie,Romance,Apple TV+,Smart TV,2024-04-09,17,Tuesday,April,210,True,5,84.7,USA,German,25-34,Basic,True,True,False,False,False,2024,5.9
USR8807,WandaVision,Series,Crime,Amazon Prime,Smart TV,2024-03-18,22,Monday,March,46,True,4,99.0,USA,Korean,25-34,Free,False,True,True,False,False,2018,8.1
USR7406,Attack on Titan,Anime,Sci-Fi,Amazon Prime,Smart TV,2024-01-31,20,Wednesday,January,34,True,5,99.0,India,French,18-24,Premium,True,False,True,False,False,2019,6.7
USR8180,The Crown,Series,Romance,Apple TV+,Smart TV,2024-04-15,18,Monday,April,62,True,3,90.1,Japan,Japanese,35-44,Basic,False,False,False,False,False,2018,7.8
USR2688,Poor Things,Documentary,Sci-Fi,Disney+,Mobile,2024-07-14,20,Sunday,July,107,True,5,91.2,South Korea,Japanese,35-44,Basic,False,True,False,False,False,2023,8.7
USR2656,Zodiac,Documentary,Drama,Disney+,Smart TV,2024-02-23,23,Friday,February,77,False,4,84.9,Japan,English,25-34,Standard,False,True,False,False,False,2024,8.5
USR4909,The Wire,Series,Action,HBO Max,Mobile,2024-10-16,18,Wednesday,October,28,False,5,76.4,Canada,Korean,35-44,Premium,False,True,False,False,False,2024,6.3
USR2618,Breaking Bad,Movie,Comedy,Apple TV+,Laptop,2024-09-24,1,Tuesday,September,121,True,3,69.1,France,Spanish,35-44,Premium,True,False,True,False,False,2021,8.2
USR3818,Black Mirror,Movie,Horror,Disney+,Laptop,2024-01-25,20,Thursday,January,157,True,5,90.4,Brazil,English,35-44,Standard,False,True,False,True,False,2023,8.4
USR3761,House of the Dragon,Movie,Comedy,Netflix,Mobile,2024-07-26,22,Friday,July,187,True,4,83.8,India,English,25-34,Standard,False,True,False,True,False,2018,8.9
USR2697,Breaking Bad,Movie,Horror,HBO Max,Laptop,2024-04-11,14,Thursday,April,165,True,4,87.7,Canada,Portuguese,25-34,Basic,False,True,True,False,True,2019,6.7
USR8191,Narcos,Short Film,Sci-Fi,Netflix,Laptop,2024-12-21,21,Saturday,December,10,True,4,85.3,Canada,Portuguese,18-24,Basic,True,True,False,False,False,2020,7.4
USR3203,House of the Dragon,Documentary,Drama,Apple TV+,Mobile,2024-12-27,13,Friday,December,114,True,4,73.0,Brazil,Portuguese,18-24,Standard,True,False,False,False,False,2020,9.1
USR8540,One Piece,Documentary,Romance,Disney+,Laptop,2024-02-23,11,Friday,February,104,True,5,78.8,UK,Japanese,18-24,Premium,True,True,False,False,False,2023,6.1
USR3184,Ozark,Movie,Drama,HBO Max,Smart TV,2024-03-16,14,Saturday,March,200,True,1,84.8,India,Hindi,25-34,Standard,True,True,False,False,True,2022,9.5
USR3641,Andor,Series,Documentary,HBO Max,Smart TV,2024-12-14,18,Saturday,December,26,True,5,85.3,USA,Japanese,35-44,Basic,True,True,False,True,True,2021,5.7
USR5128,Black Mirror,Anime,Romance,Apple TV+,Mobile,2024-10-20,13,Sunday,October,31,True,3,69.7,India,English,18-24,Basic,False,True,True,True,False,2022,7.5
USR7141,Dune Part Two,Short Film,Thriller,Amazon Prime,Smart TV,2024-02-01,12,Thursday,February,22,True,1,94.6,France,English,35-44,Basic,True,True,False,False,False,2022,6.9
USR2970,The Crown,Documentary,Horror,Apple TV+,Smart TV,2024-03-31,22,Sunday,March,49,True,2,93.8,France,English,35-44,Standard,True,True,True,True,False,2020,8.8
USR9040,Andor,Short Film,Action,Amazon Prime,Mobile,2024-08-20,7,Tuesday,August,21,True,4,92.6,Japan,English,18-24,Premium,True,False,False,False,False,2024,8.1
USR4244,Breaking Bad,Movie,Romance,HBO Max,Mobile,2024-09-23,11,Monday,September,126,True,5,82.1,France,Hindi,25-34,Free,True,True,False,False,False,2024,5.9
USR1785,Parasite,Documentary,Horror,Amazon Prime,Smart TV,2024-05-27,17,Monday,May,118,True,4,91.5,India,Portuguese,25-34,Basic,True,False,False,False,False,2024,6.9
USR4387,Your Name,Series,Romance,Netflix,Smart TV,2024-04-01,2,Monday,April,42,True,3,80.1,Australia,English,55+,Basic,False,False,True,True,False,2024,7.4
USR7927,Fight Club,Short Film,Mystery,Apple TV+,Mobile,2024-06-18,18,Tuesday,June,17,True,3,86.3,Canada,French,35-44,Basic,False,False,True,False,False,2021,6.9
USR2155,Fullmetal Alchemist,Movie,Fantasy,Apple TV+,Mobile,2024-07-12,6,Friday,July,189,True,4,75.9,India,English,45-54,Free,True,True,False,False,False,2023,6.3
USR9158,Andor,Movie,Drama,Apple TV+,Smart TV,2024-07-22,22,Monday,July,126,True,5,85.6,India,Portuguese,25-34,Free,True,False,True,False,False,2019,6.1
USR1716,Your Name,Series,Comedy,Netflix,Mobile,2024-08-11,20,Sunday,August,34,True,5,99.0,India,English,45-54,Basic,True,True,False,True,False,2020,7.9
USR3639,Shogun 2024,Movie,Sci-Fi,Netflix,Laptop,2024-09-15,18,Sunday,September,137,False,2,70.0,Canada,English,18-24,Free,True,True,False,False,False,2018,8.0
USR9938,Dune Part Two,Short Film,Romance,Netflix,Smart TV,2024-03-14,20,Thursday,March,17,False,4,92.4,India,Spanish,25-34,Standard,True,True,True,False,False,2021,7.6
USR3856,Mindhunter,Movie,Mystery,Disney+,Mobile,2024-11-09,7,Saturday,November,132,True,5,92.1,South Korea,French,25-34,Free,False,True,True,False,False,2019,6.5
USR7535,3 Body Problem,Movie,Romance,Netflix,Mobile,2024-07-24,15,Wednesday,July,174,True,4,91.6,Germany,English,18-24,Basic,True,False,False,False,False,2022,6.4
USR6532,Spirited Away,Series,Drama,Amazon Prime,Mobile,2024-07-28,14,Sunday,July,61,False,5,76.5,Brazil,Korean,55+,Standard,False,True,True,False,True,2023,6.9
USR9693,Fullmetal Alchemist,Series,Sci-Fi,Amazon Prime,Laptop,2024-12-14,20,Saturday,December,30,True,4,87.7,Brazil,Korean,35-44,Free,True,False,True,False,False,2020,8.3
USR5747,The Crown,Anime,Crime,Netflix,Smart TV,2024-04-13,16,Saturday,April,36,True,5,80.0,India,Japanese,45-54,Basic,True,True,False,True,False,2021,6.5
USR7215,Loki,Short Film,Romance,HBO Max,Desktop,2024-12-24,7,Tuesday,December,11,True,4,82.7,India,English,35-44,Premium,False,True,True,False,False,2023,6.7
USR4229,Fullmetal Alchemist,Movie,Drama,Netflix,Mobile,2024-10-17,4,Thursday,October,113,True,5,89.9,USA,Korean,55+,Free,False,False,True,False,False,2019,8.6
USR5310,The Mandalorian,Documentary,Sci-Fi,Netflix,Mobile,2024-07-05,19,Friday,July,51,True,5,93.0,South Korea,English,25-34,Premium,False,True,True,True,False,2022,6.6
USR9398,Peaky Blinders,Anime,Thriller,Amazon Prime,Tablet,2024-01-06,13,Saturday,January,44,True,5,83.4,USA,English,55+,Standard,False,True,True,False,False,2018,7.4
USR4882,Poor Things,Short Film,Documentary,HBO Max,Smart TV,2024-12-07,13,Saturday,December,15,True,4,94.4,Brazil,English,13-17,Premium,False,True,True,False,False,2021,8.5
USR2500,Dark S3,Documentary,Anime,Netflix,Smart TV,2024-11-19,9,Tuesday,November,55,True,5,83.5,UK,Korean,18-24,Standard,True,True,True,False,False,2021,6.5
USR3357,Parasite,Anime,Comedy,Disney+,Mobile,2024-11-05,9,Tuesday,November,24,True,4,90.6,Canada,English,18-24,Premium,True,False,False,True,False,2024,6.3
USR5123,Breaking Bad,Movie,Comedy,Disney+,Smart TV,2024-10-30,19,Wednesday,October,76,True,4,85.0,Germany,English,18-24,Basic,False,True,False,True,False,2023,8.2
USR6227,The Mandalorian,Movie,Horror,Netflix,Mobile,2024-08-16,17,Friday,August,91,True,5,91.6,USA,Spanish,25-34,Basic,True,True,False,True,True,2023,6.7
USR7317,Narcos,Series,Documentary,Amazon Prime,Laptop,2024-06-29,15,Saturday,June,51,True,5,92.7,France,French,35-44,Basic,False,True,True,False,False,2019,6.8
USR5549,Wednesday,Series,Sci-Fi,Netflix,Mobile,2024-03-18,8,Monday,March,47,True,1,89.3,India,Japanese,25-34,Standard,False,True,False,False,True,2020,8.0
USR6089,Fight Club,Series,Drama,Netflix,Desktop,2024-12-27,18,Friday,December,41,True,1,87.7,Canada,Japanese,35-44,Standard,True,True,False,True,False,2021,6.1
USR6424,Se7en,Movie,Drama,Netflix,Desktop,2024-02-02,20,Friday,February,196,True,5,78.4,India,English,25-34,Standard,False,True,False,True,False,2021,5.0
USR5358,Dune Part Two,Series,Thriller,Amazon Prime,Smart TV,2024-10-15,15,Tuesday,October,53,True,2,85.0,UK,Spanish,45-54,Basic,True,False,True,True,False,2020,5.7
USR4083,Demon Slayer,Documentary,Comedy,Netflix,Smart TV,2024-07-01,10,Monday,July,113,True,4,75.1,Canada,English,18-24,Premium,True,True,True,False,False,2024,10.0
USR3571,Demon Slayer,Movie,Sci-Fi,Netflix,Smart TV,2024-01-06,15,Saturday,January,112,True,4,79.8,UK,English,55+,Standard,True,True,True,False,False,2018,6.3
USR6351,One Piece,Movie,Drama,Amazon Prime,Smart TV,2024-03-04,19,Monday,March,186,True,1,88.8,Japan,English,25-34,Standard,False,False,True,False,True,2018,6.3
USR9068,Ozark,Movie,Thriller,Netflix,Laptop,2024-02-04,14,Sunday,February,95,True,4,91.3,Canada,Hindi,35-44,Basic,True,False,False,False,True,2024,7.8
USR3500,3 Body Problem,Movie,Thriller,Disney+,Smart TV,2024-05-13,10,Monday,May,85,False,4,77.3,UK,English,35-44,Standard,True,False,False,False,False,2022,5.9
USR7507,The Last of Us,Movie,Action,Netflix,Mobile,2024-02-04,16,Sunday,February,169,True,4,97.4,India,English,35-44,Standard,True,True,True,False,False,2020,7.3
USR2846,The Bear,Movie,Fantasy,Amazon Prime,Laptop,2024-06-20,20,Thursday,June,206,False,5,76.7,USA,English,55+,Basic,False,False,True,False,False,2022,7.6
USR6471,The Last of Us,Series,Thriller,Disney+,Mobile,2024-06-04,0,Tuesday,June,41,True,4,89.6,UK,Korean,35-44,Standard,True,False,False,False,False,2024,6.6
USR7249,Your Name,Documentary,Sci-Fi,Disney+,Tablet,2024-12-07,22,Saturday,December,80,True,5,91.7,South Korea,English,25-34,Standard,False,False,True,True,False,2020,6.0
USR3860,Dark S3,Documentary,Drama,Netflix,Desktop,2024-01-18,21,Thursday,January,48,True,3,95.9,India,Korean,25-34,Premium,False,True,True,False,True,2023,5.9
USR2032,Stranger Things,Movie,Comedy,Amazon Prime,Smart TV,2024-03-19,18,Tuesday,March,78,False,3,76.8,Australia,Korean,18-24,Basic,False,False,True,False,False,2023,7.7
USR7017,WandaVision,Documentary,Documentary,Amazon Prime,Desktop,2024-01-23,12,Tuesday,January,51,False,5,79.2,Japan,Japanese,25-34,Premium,False,True,True,False,False,2022,7.3
USR5148,3 Body Problem,Series,Mystery,Apple TV+,Smart TV,2024-07-24,13,Wednesday,July,48,True,5,77.2,USA,Hindi,25-34,Premium,False,True,True,False,False,2023,5.2
USR7864,Planet Earth III,Series,Action,Apple TV+,Smart TV,2024-03-15,21,Friday,March,35,True,5,86.3,South Korea,Japanese,25-34,Standard,True,True,False,False,False,2024,6.6
USR2743,Wednesday,Series,Drama,Apple TV+,Mobile,2024-06-20,18,Thursday,June,36,True,5,94.0,Australia,Hindi,45-54,Premium,True,True,False,False,True,2019,6.7
USR2983,The Last of Us,Anime,Drama,Disney+,Smart TV,2024-02-06,1,Tuesday,February,28,False,5,87.9,India,Spanish,18-24,Basic,False,True,True,False,False,2020,8.7
USR6758,Oppenheimer,Series,Sci-Fi,Amazon Prime,Mobile,2024-06-24,23,Monday,June,53,True,2,74.1,USA,Hindi,45-54,Premium,False,True,False,False,False,2023,7.4
USR2540,WandaVision,Short Film,Drama,HBO Max,Laptop,2024-09-08,20,Sunday,September,17,True,3,90.2,USA,English,35-44,Standard,True,True,False,False,False,2018,7.6
USR9776,The Social Network,Anime,Action,Disney+,Smart TV,2024-01-06,19,Saturday,January,30,True,3,82.0,Germany,English,18-24,Standard,True,True,False,True,False,2021,7.2
USR1718,The Crown,Anime,Crime,Netflix,Mobile,2024-02-26,22,Monday,February,42,True,5,85.0,India,English,35-44,Premium,True,True,False,False,True,2019,8.3
USR9904,Blue Eye Samurai,Anime,Crime,Disney+,Mobile,2024-03-08,22,Friday,March,38,True,1,76.7,USA,English,25-34,Standard,True,True,False,False,False,2022,8.5
USR2094,Gone Girl,Short Film,Documentary,Netflix,Smart TV,2024-05-04,13,Saturday,May,27,False,4,74.3,India,Hindi,25-34,Basic,True,True,False,True,True,2024,6.5
USR8778,Loki,Movie,Romance,Disney+,Smart TV,2024-01-07,20,Sunday,January,197,True,5,88.2,UK,English,25-34,Standard,True,False,True,True,False,2024,6.8
